structure_id,caps,anchor,track_prep,data_node,anchor_emit,split_source,isolate_drain,control_groups,transistors,kappa,vth_residual,source_sensitivity,decision
S3-f25448627d,G-S;G-X,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-c9a358192f,G-S;G-X,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-7baa87401c,G-S;G-X,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-276afc0c6f,G-S;G-X,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-9219f293a8,G-S;G-X,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-fd65244088,G-S;G-X,S,False,X,False,False,False,4,6,0.23076923076923098,6.661338147750939e-16,6.661338147750939e-16,ideal_mechanism_pass
S3-7f211789e6,G-S;G-X,S,False,X,False,False,True,4,7,0.23076923076923098,6.661338147750939e-16,6.661338147750939e-16,ideal_mechanism_pass
S3-08c937a01c,G-S;G-X,S,False,X,False,True,False,5,7,0.23076923076923098,6.661338147750939e-16,6.661338147750939e-16,ideal_mechanism_pass
S3-1b798c6f95,G-S;G-X,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-390b12cdf6,G-S;G-X,S,False,X,True,False,False,5,6,9.815573987460844e-17,6.661338147750939e-16,1.1102230246251565e-16,no_intrinsic_DATA_compression
S3-8386b66a8b,G-S;G-X,S,False,X,True,False,True,5,7,9.815573987460844e-17,6.661338147750939e-16,1.1102230246251565e-16,no_intrinsic_DATA_compression
S3-4ec9586d1b,G-S;G-X,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-73ac9c7f47,G-S;G-X,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-de8409cebf,G-S;G-X,S,True,G,False,False,False,5,6,1.0000000000000007,-1.0000000000000007,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-619e2b84bb,G-S;G-X,S,True,G,False,False,True,5,7,1.0000000000000007,-1.0000000000000007,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-ed557ac080,G-S;G-X,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-9bbba61f6c,G-S;G-X,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-bfefdaaa0b,G-S;G-X,S,True,G,True,False,False,5,6,0.7692307692307695,-0.7692307692307695,-4.440892098500626e-16,compression_only_after_WRITE
S3-6452b1a451,G-S;G-X,S,True,G,True,False,True,5,7,0.7692307692307695,-0.7692307692307695,-4.440892098500626e-16,compression_only_after_WRITE
S3-a4c5ffd2df,G-S;G-X,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-f4e6afb7ad,G-S;G-X,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-c239c66adc,G-S;G-X,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-a487fae0aa,G-S;G-X,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-dd57b0059e,G-S;G-X,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-82a8e3748e,G-S;G-X,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-e3fcbabae5,G-S;G-X,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-4654cf384d,G-S;G-X,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-2247aa880f,G-S;G-X,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-d02f603e85,G-S;G-X,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-03b6d9e577,G-S;G-X,S,True,X,False,False,False,5,6,0.23076923076923098,-2.220446049250313e-16,7.771561172376096e-16,ideal_mechanism_pass
S3-7b5c2814dc,G-S;G-X,S,True,X,False,False,True,5,7,0.23076923076923098,-2.220446049250313e-16,7.771561172376096e-16,ideal_mechanism_pass
S3-1c1504d6ea,G-S;G-X,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-c2d04ab456,G-S;G-X,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-9dc55540b7,G-S;G-X,S,True,X,True,False,False,5,6,9.815573987460844e-17,-2.220446049250313e-16,2.220446049250313e-16,no_intrinsic_DATA_compression
S3-9f51535581,G-S;G-X,S,True,X,True,False,True,5,7,9.815573987460844e-17,-2.220446049250313e-16,2.220446049250313e-16,no_intrinsic_DATA_compression
S3-1d01668d6b,G-S;G-X,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-0d20bcbcb5,G-S;G-X,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-c7705b09e8,G-S;G-X,G,False,G,False,False,False,4,6,1.0000000000000007,-1.0000000000000007,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-ee92c3bda5,G-S;G-X,G,False,G,False,False,True,4,7,1.0000000000000007,-1.0000000000000007,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-5712541b56,G-S;G-X,G,False,G,False,True,False,5,7,1.0000000000000007,-1.0000000000000007,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-0e0b707e33,G-S;G-X,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-0625b4fea1,G-S;G-X,G,False,G,True,False,False,5,6,1.0000000000000007,-1.0000000000000007,-9.992007221626409e-16,no_intrinsic_DATA_compression
S3-28435f2652,G-S;G-X,G,False,G,True,False,True,5,7,1.0000000000000007,-1.0000000000000007,-9.992007221626409e-16,no_intrinsic_DATA_compression
S3-dbcb30613e,G-S;G-X,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-4ee3f826ba,G-S;G-X,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-605e2080ef,G-S;G-X,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-5c2abc3aac,G-S;G-X,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-41218cec3f,G-S;G-X,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-45abe0d026,G-S;G-X,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-1ed3b88149,G-S;G-X,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-38d05b7867,G-S;G-X,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-c86253bc73,G-S;G-X,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-df61ce8e7c,G-S;G-X,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-a9391f063d,G-S;G-X,G,False,X,False,False,False,4,6,0.23076923076923098,-0.23076923076923006,6.661338147750939e-16,VTH_lost_across_phases
S3-088100c3ae,G-S;G-X,G,False,X,False,False,True,4,7,0.23076923076923098,-0.23076923076923006,6.661338147750939e-16,VTH_lost_across_phases
S3-473508c8ec,G-S;G-X,G,False,X,False,True,False,5,7,0.23076923076923098,-0.23076923076923006,6.661338147750939e-16,VTH_lost_across_phases
S3-768b40e8f5,G-S;G-X,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-262db110ca,G-S;G-X,G,False,X,True,False,False,5,6,0.23076923076923184,-0.23076923076923062,-1.4432899320127035e-15,VTH_lost_across_phases
S3-b0554074f3,G-S;G-X,G,False,X,True,False,True,5,7,0.23076923076923184,-0.23076923076923062,-1.4432899320127035e-15,VTH_lost_across_phases
S3-c86c6e51a9,G-S;G-X,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-eae231d3ea,G-S;G-X,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-1665823bfa,G-S;G-X,G,True,G,False,False,False,5,6,1.0000000000000007,-1.0000000000000004,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-67bd1b4094,G-S;G-X,G,True,G,False,False,True,5,7,1.0000000000000007,-1.0000000000000004,7.771561172376096e-16,no_intrinsic_DATA_compression
S3-43e88fc6a4,G-S;G-X,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-1f65871bd3,G-S;G-X,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-8eaac652e5,G-S;G-X,G,True,G,True,False,False,5,6,1.0000000000000007,-1.0000000000000004,3.3306690738754696e-16,no_intrinsic_DATA_compression
S3-c00b3c753c,G-S;G-X,G,True,G,True,False,True,5,7,1.0000000000000007,-1.0000000000000004,3.3306690738754696e-16,no_intrinsic_DATA_compression
S3-04b7f3d1f8,G-S;G-X,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-d48ec0441e,G-S;G-X,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-613f2a8ab6,G-S;G-X,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-91070b9d9f,G-S;G-X,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-94e3fa7f3b,G-S;G-X,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-3468b3ffd2,G-S;G-X,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-4185017328,G-S;G-X,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-a979665c75,G-S;G-X,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-71f0acc093,G-S;G-X,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-d2cb3470d7,G-S;G-X,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-4ce3a9d9b9,G-S;G-X,G,True,X,False,False,False,5,6,0.23076923076923098,-0.2307692307692314,7.771561172376096e-16,VTH_lost_across_phases
S3-77d5874113,G-S;G-X,G,True,X,False,False,True,5,7,0.23076923076923098,-0.2307692307692314,7.771561172376096e-16,VTH_lost_across_phases
S3-249e23e5cb,G-S;G-X,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-6a9b5a93c1,G-S;G-X,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-7d5d60fa7a,G-S;G-X,G,True,X,True,False,False,5,6,0.23076923076923184,-0.23076923076923217,-8.881784197001252e-16,VTH_lost_across_phases
S3-7e540e1240,G-S;G-X,G,True,X,True,False,True,5,7,0.23076923076923184,-0.23076923076923217,-8.881784197001252e-16,VTH_lost_across_phases
S3-a750b65679,G-S;G-X,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-7c6d196761,G-S;G-X,G,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-bf13dadb4b,G-S;G-R,R,False,G,False,False,False,4,6,1.0,-0.9999999999999998,-0.23076923076923028,no_intrinsic_DATA_compression
S3-fe790dfedf,G-S;G-R,R,False,G,False,False,True,4,7,1.0,-0.9999999999999998,-0.23076923076923028,no_intrinsic_DATA_compression
S3-54a3e11f30,G-S;G-R,R,False,G,False,True,False,5,7,1.0,-0.9999999999999998,-0.23076923076923028,no_intrinsic_DATA_compression
S3-a582b4e760,G-S;G-R,R,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-ae0b0f78fe,G-S;G-R,R,False,G,True,False,False,5,6,1.0,-0.9999999999999998,-0.23076923076923017,no_intrinsic_DATA_compression
S3-448044ec6b,G-S;G-R,R,False,G,True,False,True,5,7,1.0,-0.9999999999999998,-0.23076923076923017,no_intrinsic_DATA_compression
S3-f15014775c,G-S;G-R,R,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-bd2b0dd9a0,G-S;G-R,R,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-447304158c,G-S;G-R,R,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-b2bfe6855a,G-S;G-R,R,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-76a03bb9cd,G-S;G-R,R,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-1bdacf4441,G-S;G-R,R,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-3ca53e5dd2,G-S;G-R,R,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-d5c78fa5e5,G-S;G-R,R,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-80cceca7ed,G-S;G-R,R,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-26f8a614e6,G-S;G-R,R,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-941094b320,G-S;G-R,R,False,X,False,False,False,4,6,0.0,-0.2307692307692305,-0.23076923076923062,no_intrinsic_DATA_compression
S3-7710fd58b4,G-S;G-R,R,False,X,False,False,True,4,7,0.0,-0.2307692307692305,-0.23076923076923062,no_intrinsic_DATA_compression
S3-ed6f84d0e5,G-S;G-R,R,False,X,False,True,False,5,7,0.0,-0.2307692307692305,-0.23076923076923062,no_intrinsic_DATA_compression
S3-4f8bbeb977,G-S;G-R,R,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-d2014a2bf7,G-S;G-R,R,False,X,True,False,False,5,6,0.0,-0.2307692307692305,-0.2307692307692304,no_intrinsic_DATA_compression
S3-207ff0b254,G-S;G-R,R,False,X,True,False,True,5,7,0.0,-0.2307692307692305,-0.2307692307692304,no_intrinsic_DATA_compression
S3-fdd6e47838,G-S;G-R,R,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-1284916ffc,G-S;G-R,R,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-ceb9bc406f,G-S;G-R,R,True,G,False,False,False,5,6,1.0,-0.9999999999999999,-0.23076923076923006,no_intrinsic_DATA_compression
S3-618cae2977,G-S;G-R,R,True,G,False,False,True,5,7,1.0,-0.9999999999999999,-0.23076923076923006,no_intrinsic_DATA_compression
S3-2d12bfdba7,G-S;G-R,R,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-4f6391d0f3,G-S;G-R,R,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-d67dbd7f87,G-S;G-R,R,True,G,True,False,False,5,6,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-5253acf5f1,G-S;G-R,R,True,G,True,False,True,5,7,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-ec06a10dc1,G-S;G-R,R,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-d9e0e63b40,G-S;G-R,R,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-92938446f1,G-S;G-R,R,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-17d8cd0587,G-S;G-R,R,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f0da5a8529,G-S;G-R,R,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-002a2f9db5,G-S;G-R,R,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-4c2797340f,G-S;G-R,R,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-7975a98901,G-S;G-R,R,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-c5b82fc043,G-S;G-R,R,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-30e1f12bd9,G-S;G-R,R,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-d8e050f412,G-S;G-R,R,True,X,False,False,False,5,6,0.0,-0.23076923076923062,-0.23076923076923017,no_intrinsic_DATA_compression
S3-cb771992c7,G-S;G-R,R,True,X,False,False,True,5,7,0.0,-0.23076923076923062,-0.23076923076923017,no_intrinsic_DATA_compression
S3-0cbce90f98,G-S;G-R,R,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-7603fc4eea,G-S;G-R,R,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-d7210ad094,G-S;G-R,R,True,X,True,False,False,5,6,0.0,-0.23076923076923062,-0.2307692307692304,no_intrinsic_DATA_compression
S3-5f34a661a0,G-S;G-R,R,True,X,True,False,True,5,7,0.0,-0.23076923076923062,-0.2307692307692304,no_intrinsic_DATA_compression
S3-3592542f7f,G-S;G-R,R,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-8412eb2987,G-S;G-R,R,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-0e26d7c82d,G-S;G-R,S,False,G,False,False,False,4,6,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-cfb7ac1e41,G-S;G-R,S,False,G,False,False,True,4,7,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-6da7bd6b95,G-S;G-R,S,False,G,False,True,False,5,7,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-1b7c77bfd0,G-S;G-R,S,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-6812732d6c,G-S;G-R,S,False,G,True,False,False,5,6,1.0,-1.0,-0.23076923076923028,no_intrinsic_DATA_compression
S3-4c864f0d2a,G-S;G-R,S,False,G,True,False,True,5,7,1.0,-1.0,-0.23076923076923028,no_intrinsic_DATA_compression
S3-266c01a265,G-S;G-R,S,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-32b8d7713d,G-S;G-R,S,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-987f661de2,G-S;G-R,S,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-49dcc0aeea,G-S;G-R,S,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-cf16dd00f7,G-S;G-R,S,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-c76e10a616,G-S;G-R,S,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-3bf6f05d18,G-S;G-R,S,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-b891a60cda,G-S;G-R,S,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-cf5238fb38,G-S;G-R,S,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-12431e3f18,G-S;G-R,S,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-646718035d,G-S;G-R,S,False,X,False,False,False,4,6,0.0,-0.23076923076923062,-0.23076923076923028,no_intrinsic_DATA_compression
S3-0945248530,G-S;G-R,S,False,X,False,False,True,4,7,0.0,-0.23076923076923062,-0.23076923076923028,no_intrinsic_DATA_compression
S3-6b9176320e,G-S;G-R,S,False,X,False,True,False,5,7,0.0,-0.23076923076923062,-0.23076923076923028,no_intrinsic_DATA_compression
S3-1e953d276f,G-S;G-R,S,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-9bc105b191,G-S;G-R,S,False,X,True,False,False,5,6,9.898863518217964e-17,-0.23076923076923062,-0.23076923076923095,no_intrinsic_DATA_compression
S3-0190d9e35d,G-S;G-R,S,False,X,True,False,True,5,7,9.898863518217964e-17,-0.23076923076923062,-0.23076923076923095,no_intrinsic_DATA_compression
S3-6f61e63f47,G-S;G-R,S,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-1d181067d2,G-S;G-R,S,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-276a66db38,G-S;G-R,S,True,G,False,False,False,5,6,1.0,-1.0,-0.2307692307692304,no_intrinsic_DATA_compression
S3-8844343ad8,G-S;G-R,S,True,G,False,False,True,5,7,1.0,-1.0,-0.2307692307692304,no_intrinsic_DATA_compression
S3-58c9cde0a2,G-S;G-R,S,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-4aed64e312,G-S;G-R,S,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-af5b9d477f,G-S;G-R,S,True,G,True,False,False,5,6,1.0,-1.0,-0.23076923076923095,no_intrinsic_DATA_compression
S3-f32dee1257,G-S;G-R,S,True,G,True,False,True,5,7,1.0,-1.0,-0.23076923076923095,no_intrinsic_DATA_compression
S3-172e40c2b1,G-S;G-R,S,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-c7a4d408da,G-S;G-R,S,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-e10a253d8b,G-S;G-R,S,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-c45f9866b5,G-S;G-R,S,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-f0e40a1f1b,G-S;G-R,S,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-aa8cda305f,G-S;G-R,S,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-0e03ce6bbd,G-S;G-R,S,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-8092cd9c2c,G-S;G-R,S,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-349c7aed92,G-S;G-R,S,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-a0283b6ff0,G-S;G-R,S,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-ddc20f82ab,G-S;G-R,S,True,X,False,False,False,5,6,0.0,-0.23076923076923106,-0.23076923076923017,no_intrinsic_DATA_compression
S3-727e11c464,G-S;G-R,S,True,X,False,False,True,5,7,0.0,-0.23076923076923106,-0.23076923076923017,no_intrinsic_DATA_compression
S3-0b4c1c7648,G-S;G-R,S,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-edf8e1b473,G-S;G-R,S,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-fff8d14d6f,G-S;G-R,S,True,X,True,False,False,5,6,9.898863518217964e-17,-0.23076923076923106,-0.23076923076923106,no_intrinsic_DATA_compression
S3-efc9fc9105,G-S;G-R,S,True,X,True,False,True,5,7,9.898863518217964e-17,-0.23076923076923106,-0.23076923076923106,no_intrinsic_DATA_compression
S3-91e86f88f4,G-S;G-R,S,True,X,True,True,False,6,7,,,,control_groups_gt_5
S3-1788b88448,G-S;G-R,S,True,X,True,True,True,7,8,,,,control_groups_gt_5
S3-a41fd27627,G-S;G-R,G,False,G,False,False,False,4,6,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-80ce74283f,G-S;G-R,G,False,G,False,False,True,4,7,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-d0cf9aa346,G-S;G-R,G,False,G,False,True,False,5,7,1.0,-0.9999999999999999,-0.23076923076923017,no_intrinsic_DATA_compression
S3-7680c3599b,G-S;G-R,G,False,G,False,True,True,6,8,,,,control_groups_gt_5
S3-436b0db71f,G-S;G-R,G,False,G,True,False,False,5,6,0.9999999999999993,-0.9999999999999999,-0.23076923076923128,no_intrinsic_DATA_compression
S3-78e037aeb1,G-S;G-R,G,False,G,True,False,True,5,7,0.9999999999999993,-0.9999999999999999,-0.23076923076923128,no_intrinsic_DATA_compression
S3-0dcf5f22ad,G-S;G-R,G,False,G,True,True,False,6,7,,,,control_groups_gt_5
S3-f0ec9927c2,G-S;G-R,G,False,G,True,True,True,7,8,,,,control_groups_gt_5
S3-1912255660,G-S;G-R,G,False,S,False,False,False,4,6,,,,DATA_and_VINIT_short_in_WRITE
S3-2b6c441d27,G-S;G-R,G,False,S,False,False,True,4,7,,,,DATA_and_VINIT_short_in_WRITE
S3-d8c057be65,G-S;G-R,G,False,S,False,True,False,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-83a0740a84,G-S;G-R,G,False,S,False,True,True,6,8,,,,control_groups_gt_5
S3-f87b0dfb14,G-S;G-R,G,False,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-c2ad4c1ef6,G-S;G-R,G,False,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-73ae82a32b,G-S;G-R,G,False,S,True,True,False,6,7,,,,control_groups_gt_5
S3-0e9e845a00,G-S;G-R,G,False,S,True,True,True,7,8,,,,control_groups_gt_5
S3-63a47ecdc5,G-S;G-R,G,False,X,False,False,False,4,6,0.0,-0.23076923076923073,-0.23076923076923028,no_intrinsic_DATA_compression
S3-bcd2b2b94f,G-S;G-R,G,False,X,False,False,True,4,7,0.0,-0.23076923076923073,-0.23076923076923028,no_intrinsic_DATA_compression
S3-ca90ac8ec4,G-S;G-R,G,False,X,False,True,False,5,7,0.0,-0.23076923076923073,-0.23076923076923028,no_intrinsic_DATA_compression
S3-989a2e0c4a,G-S;G-R,G,False,X,False,True,True,6,8,,,,control_groups_gt_5
S3-b62148b3c7,G-S;G-R,G,False,X,True,False,False,5,6,6.529398946180172e-16,-0.2307692307692315,-0.23076923076923217,no_intrinsic_DATA_compression
S3-ce0f845ef2,G-S;G-R,G,False,X,True,False,True,5,7,6.529398946180172e-16,-0.2307692307692315,-0.23076923076923217,no_intrinsic_DATA_compression
S3-9b86f9394b,G-S;G-R,G,False,X,True,True,False,6,7,,,,control_groups_gt_5
S3-59e088e9f5,G-S;G-R,G,False,X,True,True,True,7,8,,,,control_groups_gt_5
S3-fe690fa465,G-S;G-R,G,True,G,False,False,False,5,6,1.0,-1.0,-0.2307692307692305,no_intrinsic_DATA_compression
S3-5614465f7d,G-S;G-R,G,True,G,False,False,True,5,7,1.0,-1.0,-0.2307692307692305,no_intrinsic_DATA_compression
S3-52f5c4542f,G-S;G-R,G,True,G,False,True,False,6,7,,,,control_groups_gt_5
S3-1ea203cbae,G-S;G-R,G,True,G,False,True,True,7,8,,,,control_groups_gt_5
S3-73ba023f3f,G-S;G-R,G,True,G,True,False,False,5,6,0.9999999999999993,-0.9999999999999993,-0.23076923076923217,no_intrinsic_DATA_compression
S3-194283ef12,G-S;G-R,G,True,G,True,False,True,5,7,0.9999999999999993,-0.9999999999999993,-0.23076923076923217,no_intrinsic_DATA_compression
S3-015a40deef,G-S;G-R,G,True,G,True,True,False,6,7,,,,control_groups_gt_5
S3-29719d9de3,G-S;G-R,G,True,G,True,True,True,7,8,,,,control_groups_gt_5
S3-7433887787,G-S;G-R,G,True,S,False,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-351bbbc922,G-S;G-R,G,True,S,False,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-41ef13f5ff,G-S;G-R,G,True,S,False,True,False,6,7,,,,control_groups_gt_5
S3-f35cce110c,G-S;G-R,G,True,S,False,True,True,7,8,,,,control_groups_gt_5
S3-06a9441cd0,G-S;G-R,G,True,S,True,False,False,5,6,,,,DATA_and_VINIT_short_in_WRITE
S3-c5722b4b37,G-S;G-R,G,True,S,True,False,True,5,7,,,,DATA_and_VINIT_short_in_WRITE
S3-2a82348a66,G-S;G-R,G,True,S,True,True,False,6,7,,,,control_groups_gt_5
S3-fe45d0c3a3,G-S;G-R,G,True,S,True,True,True,7,8,,,,control_groups_gt_5
S3-9bcb4e2de2,G-S;G-R,G,True,X,False,False,False,5,6,0.0,-0.2307692307692324,-0.2307692307692304,no_intrinsic_DATA_compression
S3-42d2f64707,G-S;G-R,G,True,X,False,False,True,5,7,0.0,-0.2307692307692324,-0.2307692307692304,no_intrinsic_DATA_compression
S3-ba830d36d1,G-S;G-R,G,True,X,False,True,False,6,7,,,,control_groups_gt_5
S3-88da6a50ac,G-S;G-R,G,True,X,False,True,True,7,8,,,,control_groups_gt_5
S3-f663ea1612,G-S;G-R,G,True,X,True,False,False,5,6,6.529398946180172e-16,-0.23076923076923295,-0.23076923076923195,no_intrinsic_DATA_compression
S3-7f975523f5,G-S;G-R,G,True,X,True,False,True,5,7,6.529398946180172e-16,-0.23076923076923295,-0.23076923076923195,no_intrinsic_DATA_compression
S3-f697c9f253,G-S;G-R,G,True,X,True,True,False,6,7,,,,control_groups_gt_5
