time_s,vg,vs,vx,vgs,gc,xc,sc,dc,ec
1.363660419999999958e-06,3.059876309999999933e+00,1.653806310000000002e+00,1.651827179999999951e+00,1.406069989999999992e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.415516420000000102e-06,3.055921450000000039e+00,1.680213549999999945e+00,1.678364610000000035e+00,1.375707900000000095e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.469470170000000076e-06,3.052208919999999992e+00,1.706000790000000045e+00,1.704274120000000003e+00,1.346208129999999947e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.525472299999999940e-06,3.048733640000000022e+00,1.731110949999999926e+00,1.729498779999999902e+00,1.317622690000000096e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.583742000000000074e-06,3.045473809999999837e+00,1.755610569999999981e+00,1.754105849999999966e+00,1.289863240000000078e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.644273739999999901e-06,3.042422310000000074e+00,1.779465269999999988e+00,1.778061160000000029e+00,1.262957050000000025e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.707268220000000069e-06,3.039561910000000200e+00,1.802723389999999926e+00,1.801413640000000038e+00,1.236838520000000052e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.772756870000000028e-06,3.036884670000000064e+00,1.825365740000000070e+00,1.824144329999999981e+00,1.211518929999999994e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.840930439999999910e-06,3.034376609999999808e+00,1.847428440000000061e+00,1.846289810000000031e+00,1.186948179999999908e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.911852730000000119e-06,3.032029699999999828e+00,1.868902379999999974e+00,1.867841260000000059e+00,1.163127309999999914e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.985711520000000178e-06,3.029832340000000013e+00,1.889815470000000053e+00,1.888826930000000015e+00,1.140016869999999960e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.062600110000000141e-06,3.027776820000000146e+00,1.910165300000000066e+00,1.909244680000000027e+00,1.117611520000000080e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.142709270000000212e-06,3.025853350000000219e+00,1.929974169999999933e+00,1.929117119999999908e+00,1.095879180000000064e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.226160379999999814e-06,3.024054720000000085e+00,1.949244079999999935e+00,1.948446499999999970e+00,1.074810639999999928e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.313152480000000139e-06,3.022372579999999864e+00,1.967993509999999890e+00,1.967251569999999949e+00,1.054379069999999974e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.403834719999999916e-06,3.020800299999999883e+00,1.986227320000000018e+00,1.985537389999999958e+00,1.034572990000000026e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.498419369999999833e-06,3.019330689999999873e+00,2.003961320000000157e+00,2.003320019999999868e+00,1.015369380000000099e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.597084120000000082e-06,3.017957739999999944e+00,2.021202179999999959e+00,2.020606320000000178e+00,9.967555580000000415e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700059209999999833e-06,3.016675189999999951e+00,2.037963850000000132e+00,2.037410449999999873e+00,9.787113419999999842e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.807552609999999850e-06,3.015477639999999848e+00,2.054254100000000083e+00,2.053740359999999932e+00,9.612235409999999591e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.919817420000000067e-06,3.014359639999999896e+00,2.070085510000000184e+00,2.069608810000000076e+00,9.442741260000000469e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.037094540000000210e-06,3.013316339999999816e+00,2.085466489999999951e+00,2.085024359999999799e+00,9.278498499999999760e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.159665070000000139e-06,3.012342990000000054e+00,2.100408610000000120e+00,2.099998729999999814e+00,9.119343800000000444e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.287806470000000063e-06,3.011435249999999897e+00,2.114920559999999838e+00,2.114540780000000009e+00,8.965146870000000323e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.421833459999999828e-06,3.010588949999999819e+00,2.129013130000000142e+00,2.128661399999999926e+00,8.815758139999999576e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.562064679999999945e-06,3.009800250000000066e+00,2.142695129999999892e+00,2.142369550000000178e+00,8.671051189999999798e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.708854800000000122e-06,3.009065459999999970e+00,2.155976669999999817e+00,2.155675459999999877e+00,8.530887950000000108e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.862569380000000395e-06,3.008381200000000089e+00,2.168866519999999909e+00,2.168588010000000121e+00,8.395146829999999838e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023610320000000064e-06,3.007744209999999807e+00,2.181374250000000181e+00,2.181116879999999814e+00,8.263699620000000134e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.192397080000000293e-06,3.007151490000000038e+00,2.193508480000000205e+00,2.193270780000000197e+00,8.136430100000000554e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.369387250000000168e-06,3.006600179999999956e+00,2.205278320000000125e+00,2.205058919999999922e+00,8.013218659999999938e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.555062699999999603e-06,3.006087630000000122e+00,2.216692160000000023e+00,2.216489779999999854e+00,7.893954669999999618e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.749946599999999677e-06,3.005611309999999925e+00,2.227758689999999930e+00,2.227572120000000044e+00,7.778526199999999946e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.949946600000000303e-06,3.005178369999999877e+00,2.238251099999999827e+00,2.238078900000000093e+00,7.669272780000000456e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.149946600000000082e-06,3.004793750000000152e+00,2.247963139999999971e+00,2.247803719999999839e+00,7.568306070000000441e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.349946599999999861e-06,3.004450509999999852e+00,2.256978230000000085e+00,2.256830209999999948e+00,7.474722860000000413e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.549946599999999641e-06,3.004142939999999928e+00,2.265368739999999992e+00,2.265230949999999854e+00,7.387741979999999931e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.749946600000000267e-06,3.003866250000000182e+00,2.273197510000000143e+00,2.273068910000000109e+00,7.306687339999999864e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.949946600000000046e-06,3.003616430000000115e+00,2.280519250000000220e+00,2.280398949999999925e+00,7.230971790000000343e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149946599999999825e-06,3.003390099999999840e+00,2.287381780000000031e+00,2.287269000000000219e+00,7.160083259999999727e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.349946599999999604e-06,3.003184409999999804e+00,2.293827090000000180e+00,2.293721140000000158e+00,7.093573250000000385e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.549946600000000231e-06,3.002996920000000181e+00,2.299892190000000003e+00,2.299792479999999806e+00,7.031047289999999839e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.749946600000000010e-06,3.002825539999999904e+00,2.305609839999999799e+00,2.305515820000000105e+00,6.972156990000000221e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.949946599999999789e-06,3.002668460000000206e+00,2.311009110000000089e+00,2.310920320000000139e+00,6.916593530000000323e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.149946600000000415e-06,3.002524150000000169e+00,2.316115930000000045e+00,2.316031939999999789e+00,6.864082179999999589e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.349946600000000194e-06,3.002391250000000067e+00,2.320953480000000013e+00,2.320873900000000045e+00,6.814377710000000254e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.549946599999999974e-06,3.002268589999999904e+00,2.325542539999999825e+00,2.325467039999999930e+00,6.767260510000000506e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.749946600000000600e-06,3.002155140000000166e+00,2.329901800000000023e+00,2.329830079999999803e+00,6.722533360000000346e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.949946600000000379e-06,3.002050000000000107e+00,2.334048140000000160e+00,2.333979910000000046e+00,6.680018599999999473e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.149946600000000158e-06,3.001952380000000087e+00,2.337996799999999986e+00,2.337931820000000105e+00,6.639555790000000179e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.349946599999999937e-06,3.001861579999999918e+00,2.341761609999999827e+00,2.341699649999999799e+00,6.600999669999999542e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.549946599999999717e-06,3.001776969999999878e+00,2.345355130000000177e+00,2.345295979999999947e+00,6.564218389999999514e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.749946599999999496e-06,3.001698010000000139e+00,2.348788809999999838e+00,2.348732290000000056e+00,6.529091989999999956e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.949946599999999275e-06,3.001624200000000187e+00,2.352073090000000199e+00,2.352019020000000182e+00,6.495511090000000154e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.149946600000000748e-06,3.001555100000000031e+00,2.355217520000000064e+00,2.355165749999999836e+00,6.463375789999999954e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.349946600000000527e-06,3.001490330000000206e+00,2.358230869999999868e+00,2.358181249999999896e+00,6.432594590000000334e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.549946600000000307e-06,3.001429519999999851e+00,2.361121160000000163e+00,2.361073569999999844e+00,6.403083579999999664e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.749946600000000086e-06,3.001372359999999961e+00,2.363895799999999880e+00,2.363850110000000004e+00,6.374765650000000505e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.949946599999999865e-06,3.001318570000000019e+00,2.366561579999999942e+00,2.366517679999999846e+00,6.347569809999999979e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.014994659999999964e-05,3.001267869999999949e+00,2.369124810000000192e+00,2.369082600000000038e+00,6.321430599999999789e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.034994659999999942e-05,3.001220050000000139e+00,2.371591299999999958e+00,2.371550679999999911e+00,6.296287550000000399e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.054994659999999920e-05,3.001174890000000151e+00,2.373966409999999971e+00,2.373927290000000134e+00,6.272084740000000158e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.074994660000000068e-05,3.001132189999999866e+00,2.376255149999999983e+00,2.376217449999999953e+00,6.248770359999999968e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.094994660000000046e-05,3.001091769999999936e+00,2.378462139999999891e+00,2.378425790000000095e+00,6.226296319999999884e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.114994660000000023e-05,3.001053489999999879e+00,2.380591690000000149e+00,2.380556610000000184e+00,6.204617970000000371e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134994660000000001e-05,3.001017179999999840e+00,2.382647809999999922e+00,2.382613930000000213e+00,6.183693749999999989e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.154994659999999979e-05,3.000982720000000104e+00,2.384634220000000138e+00,2.384601500000000041e+00,6.163484959999999679e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.174994659999999957e-05,3.000949980000000128e+00,2.386554429999999893e+00,2.386522799999999833e+00,6.143955490000000408e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.194994659999999935e-05,3.000918850000000138e+00,2.388411689999999865e+00,2.388381090000000206e+00,6.125071650000000201e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.214994660000000082e-05,3.000889229999999852e+00,2.390209039999999785e+00,2.390179429999999883e+00,6.106801910000000388e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.234994660000000060e-05,3.000861019999999879e+00,2.391949340000000035e+00,2.391920670000000193e+00,6.089116780000000118e-01,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
